date,평균기온,최저기온,최고기온,강수 계속시간,일강수량,최대 순간 풍속,최대 순간 풍속 풍향,최대 풍속,최대 풍속 풍향,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,합계 일조 시간,시간당 최다일사량,합계 일사,일 최심적설,합계 대형증발량,안개 계속시간,PM10,PM2.5,O3,NO2,CO,SO2,187750,45060,83550,45520,22100,종합대기상태,종합대기지수,주오염물질,china_PM25
2015-03-27,9.1,3.2,16.2,,,9.3,250.0,6.0,250.0,2.6,2264.0,-2.3,21.0,50.5,5.3,1015.8,11.3,2.47,18.41,,,,53.0,28.0,0.018000000000000002,0.06,0.5,0.006999999999999999,0.010362694,-0.010089686,-0.0034562209999999998,0.011603376,0.0053191490000000004,보통,100.0,이산화질소,125.2
2015-03-28,9.7,2.5,17.0,,,8.1,290.0,5.2,290.0,2.8,2395.0,-7.0,12.0,35.0,3.7,1008.0,10.3,2.57,17.9,,,,46.0,26.0,0.025,0.059000000000000004,0.5,0.009000000000000001,,,,,,보통,98.0,이산화질소,96.0
2015-03-29,10.5,7.0,16.5,,,7.6,200.0,5.3,250.0,2.5,2200.0,3.2,30.0,61.9,7.9,1007.2,6.2,2.2,12.83,,,,71.0,33.0,0.027999999999999997,0.038,0.5,0.006999999999999999,,,,,,보통,77.0,미세먼지(PM10),118.8
2015-03-30,13.2,5.9,20.8,,,9.5,250.0,6.6,230.0,2.6,2277.0,3.5,20.0,57.4,8.0,1007.9,10.8,2.47,17.94,,,,156.0,54.0,0.019,0.057,0.8,0.006999999999999999,0.0,0.019607843,0.008333333,-0.003138075,0.005366726,나쁨,246.0,미세먼지(PM10),105.0
2015-03-31,12.9,10.0,14.9,8.0,2.5,6.1,70.0,3.9,90.0,2.2,1894.0,9.4,63.0,80.6,11.9,1004.7,0.0,0.54,3.09,,,,110.0,53.0,0.016,0.059000000000000004,0.9,0.006999999999999999,0.027741083,0.011494253000000001,0.007025761,0.0020833329999999997,0.001788909,나쁨,174.0,초미세먼지(PM2.5),143.1
2015-04-01,12.9,10.0,17.6,4.83,2.5,14.1,110.0,7.8,70.0,4.1,3527.0,6.3,40.0,67.9,9.8,1005.1,5.3,2.76,14.44,,2.6,,23.0,16.0,0.023,0.033,0.6,0.004,-0.04,0.010230179,0.0036719709999999996,0.016129031999999998,0.003552398,보통,54.0,이산화질소,167.8
2015-04-02,14.8,8.5,21.8,6.83,28.0,16.1,230.0,10.4,230.0,5.0,4312.0,9.0,42.0,70.5,12.1,994.2,4.8,2.19,11.5,,2.7,,25.0,16.0,0.019,0.034,0.5,0.004,-0.001351351,0.005050505,0.008235294,-0.002076843,-0.0035398229999999997,보통,56.0,이산화질소,75.0
2015-04-03,10.6,6.9,15.1,4.75,3.5,16.4,250.0,8.8,230.0,2.8,2433.0,7.6,60.0,83.4,10.5,996.3,2.4,1.29,7.42,,1.3,,36.0,24.0,0.012,0.039,0.7,0.004,0.009668508000000001,0.009756098000000001,-0.002352941,-0.005122951,0.007194245,보통,65.0,이산화질소,47.9
2015-04-04,13.5,8.9,18.5,4.17,0.0,10.8,90.0,6.9,70.0,4.3,3687.0,2.3,31.0,48.0,7.3,1003.5,5.5,2.25,12.62,,2.6,,15.0,11.0,0.024,0.034,0.2,0.003,,,,,,보통,56.0,이산화질소,31.3
2015-04-05,10.5,10.1,12.2,4.67,0.5,8.9,110.0,5.4,90.0,2.5,2148.0,6.0,55.0,75.1,9.5,1003.7,0.0,0.45,2.89,,0.7,,16.0,12.0,0.02,0.03,0.2,0.003,,,,,,좋음,50.0,이산화질소,64.7
2015-04-06,10.3,6.9,15.4,,,9.2,270.0,6.3,290.0,2.7,2324.0,1.2,32.0,55.8,6.8,1008.0,1.7,2.04,10.2,,2.8,,58.0,26.0,0.021,0.03,0.2,0.004,-0.009459459,0.00245098,0.008215962,0.004044489,-0.001792115,보통,66.0,미세먼지(PM10),98.8
2015-04-07,8.4,5.5,12.2,1.48,0.0,9.5,320.0,6.2,290.0,2.6,2280.0,0.9,47.0,59.5,6.5,1013.0,4.7,1.86,10.17,,1.6,,41.0,20.0,0.019,0.03,0.2,0.004,-0.009308511,0.0,0.00228833,-0.00610998,0.005395683,보통,53.0,미세먼지(PM10),21.6
2015-04-08,8.3,3.5,13.7,,,8.6,250.0,4.9,270.0,2.9,2466.0,-1.3,32.0,52.5,5.6,1015.1,8.3,2.39,14.69,,2.5,,30.0,19.0,0.025,0.031,0.1,0.004,-0.010666667,0.0,0.006810443,0.0041067759999999995,0.0,보통,51.0,이산화질소,30.9
2015-04-09,9.6,3.8,16.3,,,7.9,230.0,5.6,230.0,2.3,1991.0,-2.8,27.0,43.0,5.0,1014.2,10.8,2.52,18.2,,2.0,,48.0,27.0,0.019,0.055,0.3,0.006,0.0,0.00124533,0.00116144,0.0,0.001745201,보통,92.0,이산화질소,76.3
2015-04-10,11.6,4.6,19.2,,,9.3,270.0,6.2,270.0,2.8,2456.0,-2.2,19.0,40.5,5.3,1012.3,11.6,2.76,20.67,,2.0,,53.0,31.0,0.03,0.049,0.3,0.006,-0.019690577,0.0,0.013856813,0.0,0.0,보통,81.0,이산화질소,139.2
2015-04-11,13.5,6.7,20.7,,,8.8,230.0,5.7,270.0,2.5,2201.0,-1.2,17.0,39.3,5.6,1014.7,11.6,2.69,19.87,,4.4,,68.0,38.0,0.025,0.059000000000000004,0.4,0.006,,,,,,보통,98.0,이산화질소,167.0
2015-04-12,14.9,9.1,20.4,,,10.7,50.0,6.8,70.0,2.9,2548.0,-2.9,17.0,30.6,4.9,1013.9,3.8,2.18,12.6,,4.7,,49.0,30.0,0.028999999999999998,0.048,0.3,0.005,,,,,,보통,80.0,이산화질소,165.5
2015-04-13,12.0,7.4,17.6,7.08,6.5,14.7,70.0,8.7,70.0,5.9,5123.0,1.9,32.0,53.9,7.1,1007.8,5.6,2.59,14.89,,0.5,,29.0,19.0,0.039,0.028999999999999998,0.2,0.004,-0.069565217,-0.00249066,0.0045506259999999995,-0.00522466,0.0,보통,58.0,오존,76.1
2015-04-14,6.9,5.8,8.0,21.42,10.5,7.9,70.0,4.8,70.0,2.7,2336.0,5.3,83.0,89.9,8.9,998.5,0.0,0.91,5.33,,0.6,,20.0,18.0,0.033,0.036000000000000004,0.3,0.004,-0.024960997999999998,-0.00125,-0.002317497,0.0,0.0,보통,59.0,이산화질소,25.0
2015-04-15,11.1,5.6,17.0,3.67,1.0,8.3,270.0,5.7,230.0,2.9,2491.0,5.8,45.0,72.0,9.2,998.1,8.5,2.59,16.51,,1.7,,45.0,33.0,0.037000000000000005,0.037000000000000005,0.4,0.006,-0.004658385,0.002496879,0.0011778560000000001,-0.013859275,0.007104796,보통,77.0,초미세먼지(PM2.5),59.3
2015-04-16,9.9,6.9,14.8,2.5,7.0,13.3,290.0,8.3,230.0,3.6,3087.0,4.4,55.0,69.5,8.5,997.9,1.1,0.95,3.64,,0.7,,82.0,34.0,0.021,0.049,0.5,0.005,0.009259259,0.008652658,0.009389671,0.011470282,0.006980803000000001,보통,86.0,미세먼지(PM10),107.0
2015-04-17,10.5,4.8,16.1,,,14.4,230.0,8.7,250.0,3.7,3162.0,-1.7,21.0,45.4,5.4,1006.2,12.1,2.89,22.45,,3.5,,71.0,22.0,0.025,0.04,0.3,0.005,-0.00617284,0.02189781,0.019079686000000002,0.019417476,0.003430532,보통,77.0,미세먼지(PM10),122.6
2015-04-18,15.2,5.2,23.7,0.67,0.0,6.2,50.0,4.2,50.0,1.9,1668.0,-3.3,11.0,31.9,4.8,1005.0,9.8,2.91,19.74,,3.0,,61.0,25.0,0.012,0.062,0.5,0.006,,,,,,나쁨,102.0,이산화질소,57.1
2015-04-19,14.5,11.2,17.3,12.5,12.0,9.8,70.0,6.3,70.0,3.7,3216.0,8.8,24.0,74.8,11.9,997.0,0.0,0.84,5.15,,0.7,,32.0,18.0,0.021,0.039,0.4,0.004,,,,,,보통,65.0,이산화질소,122.2
2015-04-20,12.2,10.3,16.8,12.5,5.5,10.3,50.0,5.7,50.0,3.2,2727.0,7.6,46.0,75.3,10.5,997.5,3.2,2.01,8.68,,1.1,,14.0,12.0,0.033,0.034,0.3,0.004,-0.007739938000000001,-0.014457831,-0.0011148269999999999,-0.007722008000000001,-0.012006861,보통,56.0,이산화질소,98.5
2015-04-21,14.0,7.7,20.9,,,10.4,200.0,6.0,230.0,2.9,2484.0,0.1,14.0,46.0,6.6,1005.2,12.5,2.87,22.93,,3.5,,45.0,25.0,0.023,0.049,0.5,0.006,0.027314112,0.009615385,0.002232143,0.007677543,0.005235602,보통,81.0,이산화질소,63.0
2015-04-22,14.2,9.3,20.7,1.17,0.0,10.6,200.0,6.4,250.0,3.0,2549.0,2.7,25.0,47.0,7.5,1008.0,11.2,2.74,19.32,,2.8,,73.0,39.0,0.036000000000000004,0.048,0.5,0.008,0.0,0.007185629,0.008438819,0.035532995,0.0,보통,90.0,초미세먼지(PM2.5),91.4
2015-04-23,14.5,8.0,20.1,,,10.4,230.0,7.0,250.0,3.5,3033.0,0.0,16.0,41.1,6.2,1010.3,10.8,2.79,21.03,,4.4,,66.0,39.0,0.027000000000000003,0.053,0.5,0.006,0.08382352900000001,0.008849558,0.018181818,-0.003649635,0.003577818,보통,90.0,초미세먼지(PM2.5),59.2
2015-04-24,15.7,10.4,22.8,,,10.9,290.0,6.8,270.0,3.2,2748.0,-0.1,15.0,38.3,6.3,1009.2,12.2,2.99,22.53,,4.1,,74.0,36.0,0.047,0.035,0.3,0.006,-0.008862629,0.003792668,0.0,0.0,0.003552398,보통,85.0,초미세먼지(PM2.5),75.3
2015-04-25,15.9,9.2,23.0,,,10.7,250.0,6.2,230.0,2.7,2334.0,-2.2,13.0,31.3,5.3,1009.6,12.6,2.86,22.89,,4.3,,63.0,28.0,0.019,0.053,0.4,0.006,,,,,,보통,88.0,이산화질소,47.5
2015-04-26,17.3,9.9,24.4,,,10.1,250.0,6.8,230.0,3.3,2846.0,1.5,17.0,37.6,7.5,1008.2,11.7,2.73,20.92,,4.3,,59.0,32.0,0.04,0.040999999999999995,0.4,0.008,,,,,,보통,77.0,초미세먼지(PM2.5),61.5
2015-04-27,18.5,12.7,24.9,,,12.6,200.0,6.8,250.0,2.8,2423.0,3.0,19.0,39.3,7.7,1006.1,12.3,2.81,22.03,,5.0,,65.0,36.0,0.042,0.046,0.5,0.009000000000000001,-0.004524887,-0.00128041,0.001190476,-0.007722008000000001,0.0,보통,85.0,초미세먼지(PM2.5),107.6
2015-04-28,20.3,12.3,26.9,0.42,0.0,8.0,200.0,5.8,230.0,2.1,1817.0,4.8,16.0,38.6,8.9,1002.9,9.6,2.84,19.07,,3.2,,47.0,27.0,0.023,0.055999999999999994,0.4,0.006,0.018547141,-0.001269036,0.002331002,-0.019120459,-0.007207206999999999,보통,93.0,이산화질소,98.2
2015-04-29,17.0,15.8,18.4,12.67,3.5,8.7,50.0,5.6,70.0,2.9,2528.0,12.9,63.0,77.0,14.9,1002.2,0.0,0.78,5.86,,1.9,,44.0,30.0,0.017,0.043,0.5,0.005,0.0,0.010638298000000001,0.0,-0.017681729,0.0,보통,72.0,초미세먼지(PM2.5),90.1
2015-04-30,21.2,15.1,28.3,,,7.7,270.0,4.9,270.0,2.2,1925.0,11.5,33.0,56.6,13.6,1002.7,12.3,2.77,21.6,,3.1,,31.0,21.0,0.026000000000000002,0.042,0.4,0.004,-0.08300395299999999,-0.009126467,-0.008055236,0.027944112000000004,-0.0018181820000000002,보통,70.0,이산화질소,108.3
2015-05-01,21.0,15.9,27.2,,,8.3,290.0,5.6,270.0,2.5,2168.0,12.1,41.0,58.8,14.2,1003.3,12.3,2.78,22.13,,3.5,,39.0,27.0,0.033,0.046,0.5,0.005,,,,,,보통,76.0,이산화질소,138.1
2015-05-02,20.7,15.8,26.0,3.25,0.5,7.1,270.0,4.9,270.0,2.1,1815.0,13.3,39.0,64.4,15.4,1001.7,6.6,1.86,15.24,,1.6,,36.0,25.0,0.027999999999999997,0.037000000000000005,0.4,0.005,,,,,,보통,61.0,초미세먼지(PM2.5),153.6
2015-05-03,18.3,17.1,19.6,11.0,3.5,7.8,50.0,4.2,50.0,2.1,1788.0,16.6,82.0,90.4,18.9,997.2,0.3,0.61,5.26,,0.3,,23.0,19.0,0.021,0.027000000000000003,0.4,0.003,,,,,,좋음,50.0,초미세먼지(PM2.5),47.4
2015-05-04,16.1,12.5,20.1,,,14.3,360.0,7.9,290.0,4.2,3627.0,1.6,13.0,45.9,7.9,998.9,12.4,2.99,24.18,,5.1,,53.0,20.0,0.03,0.022000000000000002,0.2,0.004,-0.120743034,0.0,0.015348288,0.001968504,0.001845018,보통,62.0,미세먼지(PM10),87.5
2015-05-05,14.2,8.3,19.9,,,10.4,230.0,6.4,230.0,3.4,2900.0,-1.1,16.0,37.9,5.8,1001.3,12.9,3.11,25.05,,4.6,,38.0,17.0,0.033,0.027999999999999997,0.3,0.005,,,,,,보통,53.0,오존,20.6
2015-05-06,15.4,9.8,22.0,,,7.2,250.0,5.2,230.0,2.4,2107.0,-0.5,16.0,36.3,5.9,1001.6,6.6,2.38,16.16,,4.1,,46.0,20.0,0.027000000000000003,0.048,0.4,0.006,-0.017006803,0.0,0.0,0.0,0.0,보통,80.0,이산화질소,56.7
2015-05-07,16.5,10.6,24.0,,,11.0,290.0,8.0,270.0,2.6,2222.0,-0.3,15.0,35.6,6.2,1002.3,9.2,2.76,18.9,,3.4,,41.0,21.0,0.022000000000000002,0.054000000000000006,0.4,0.005,-0.029982362999999998,0.0,0.004535147,0.00589391,0.005660376999999999,보통,90.0,이산화질소,27.3
2015-05-08,16.7,11.7,22.7,,,8.2,250.0,5.7,250.0,2.5,2148.0,9.5,43.0,64.3,11.9,1002.8,3.9,1.86,14.53,,2.5,,53.0,30.0,0.027000000000000003,0.046,0.5,0.006999999999999999,-0.011844331999999999,0.002857143,0.008849558,0.007843137,-0.005565863000000001,보통,76.0,이산화질소,41.0
2015-05-09,17.6,12.6,24.0,,,8.5,290.0,5.3,270.0,3.0,2577.0,8.2,33.0,55.0,10.9,1002.7,10.6,2.8,21.61,,4.0,,38.0,24.0,0.043,0.028999999999999998,0.3,0.005,,,,,,보통,61.0,오존,48.7
2015-05-10,19.1,13.5,25.9,,,7.8,230.0,4.8,250.0,2.3,1985.0,4.0,16.0,39.6,8.2,1006.7,11.9,2.98,23.43,,4.6,,38.0,21.0,0.034,0.031,0.3,0.005,,,,,,보통,54.0,초미세먼지(PM2.5),70.1
2015-05-11,18.4,14.4,24.1,7.75,14.0,12.4,90.0,6.0,110.0,3.0,2629.0,10.3,33.0,62.1,12.8,999.2,3.8,2.09,13.34,,1.5,,44.0,25.0,0.023,0.046,0.4,0.004,-0.016286645,0.006877579,0.005555556,-0.005847953,-0.003696858,보통,76.0,이산화질소,38.1
2015-05-12,13.3,10.3,17.5,7.25,9.5,17.2,230.0,11.1,230.0,6.4,5505.0,8.8,49.0,75.9,11.4,989.6,4.7,2.48,12.77,,2.1,,40.0,21.0,0.038,0.024,0.4,0.005,-0.0016420360000000001,0.0,0.07221006599999999,0.020872865,0.001865672,보통,57.0,오존,36.0
2015-05-13,17.4,11.8,21.4,0.33,0.0,15.7,230.0,10.0,230.0,5.3,4546.0,8.6,44.0,56.9,11.3,993.6,12.4,2.91,23.36,,3.7,,68.0,25.0,0.047,0.03,0.4,0.006,0.0,0.0,0.0,0.005597015,-0.0018761729999999999,보통,74.0,미세먼지(PM10),18.0
2015-05-14,20.4,15.3,26.6,,,11.2,230.0,6.5,250.0,3.3,2820.0,13.0,44.0,63.8,15.3,996.7,8.7,2.68,19.15,,2.7,,58.0,34.0,0.042,0.039,0.4,0.006,0.009646301999999999,-0.008333333,0.006493506,0.0,-0.0018867920000000002,보통,79.0,초미세먼지(PM2.5),53.1
2015-05-15,19.1,16.3,23.7,,,8.5,270.0,4.6,270.0,2.7,2295.0,13.4,46.0,71.0,15.5,998.7,3.6,1.42,10.61,,2.1,,96.0,57.0,0.042,0.032,0.6,0.005,0.003322259,0.00137931,0.0032017079999999997,0.0018518520000000002,0.007490637,나쁨,139.0,초미세먼지(PM2.5),64.1
2015-05-16,18.0,11.6,25.2,,,11.3,250.0,6.5,230.0,3.0,2633.0,3.5,16.0,41.3,8.0,1000.1,13.3,3.11,25.62,,4.1,,52.0,32.0,0.038,0.040999999999999995,0.4,0.005,,,,,,보통,77.0,초미세먼지(PM2.5),28.0
2015-05-17,18.6,11.7,25.2,,,8.3,270.0,5.1,270.0,2.2,1870.0,2.4,12.0,40.4,7.7,1000.5,13.0,2.54,21.24,,4.8,,53.0,36.0,0.046,0.037000000000000005,0.4,0.006,,,,,,보통,85.0,초미세먼지(PM2.5),46.9
2015-05-18,17.7,13.7,22.2,,,11.1,290.0,7.6,230.0,3.2,2769.0,7.5,30.0,53.9,10.9,994.9,2.8,1.79,13.57,,2.3,,42.0,26.0,0.027000000000000003,0.047,0.4,0.005,-0.00990099,0.00952381,-0.011001100000000002,0.010968921000000001,-0.0018796989999999999,보통,78.0,이산화질소,123.2
2015-05-19,14.8,13.0,16.2,8.5,1.0,8.0,230.0,5.9,250.0,3.6,3121.0,12.9,82.0,88.9,14.9,996.0,0.2,0.43,3.31,,0.1,,49.0,36.0,0.037000000000000005,0.033,0.5,0.004,-0.009917355,-0.004115226,0.0,0.0,0.003831418,보통,85.0,초미세먼지(PM2.5),126.6
2015-05-20,16.3,10.6,21.9,,,9.8,320.0,5.6,270.0,3.1,2705.0,7.6,32.0,60.0,10.5,998.5,12.9,3.07,24.87,,3.8,,40.0,21.0,0.033,0.027000000000000003,0.4,0.004,0.007849294,-0.004143646,0.004201681,-0.00990099,-0.003816794,보통,54.0,초미세먼지(PM2.5),32.0
2015-05-21,18.7,12.6,26.0,,,10.3,230.0,7.2,230.0,3.7,3198.0,7.1,23.0,50.1,10.2,1003.2,12.4,3.01,24.6,,5.1,,42.0,25.0,0.039,0.038,0.4,0.006999999999999999,0.007633588,0.026829268,0.009027081,0.005940594,0.0,보통,63.0,이산화질소,18.8
2015-05-22,20.0,13.7,27.2,,,10.3,290.0,6.7,230.0,2.9,2485.0,6.8,23.0,45.3,9.9,1003.6,12.9,2.96,24.5,,5.4,,58.0,31.0,0.04,0.049,0.5,0.009000000000000001,-0.013657056,0.077720207,0.055102041,0.028169014,-0.0019047620000000002,보통,81.0,이산화질소,33.6
2015-05-23,20.6,13.6,28.3,,,8.4,250.0,6.1,250.0,2.5,2127.0,4.4,16.0,38.5,8.5,1001.0,12.3,3.02,23.67,,5.0,,45.0,26.0,0.036000000000000004,0.049,0.4,0.005,,,,,,보통,81.0,이산화질소,50.3
2015-05-24,21.0,14.0,28.5,,,8.0,270.0,5.4,250.0,2.4,2034.0,4.8,16.0,37.3,8.6,998.5,13.5,3.03,25.64,,4.6,,30.0,19.0,0.040999999999999995,0.035,0.3,0.004,,,,,,보통,59.0,오존,89.8
2015-05-25,20.8,14.4,28.7,,,8.5,250.0,5.6,230.0,2.7,2309.0,9.9,26.0,53.1,12.2,998.9,13.4,2.96,24.39,,5.3,,43.0,28.0,0.034,0.040999999999999995,0.4,0.006999999999999999,,,,,,보통,68.0,이산화질소,114.0
2015-05-26,21.5,14.1,30.3,,,8.7,270.0,6.3,270.0,2.7,2335.0,8.5,17.0,48.9,11.3,1001.4,13.4,3.01,25.46,,4.3,,40.0,27.0,0.027000000000000003,0.049,0.4,0.006,0.010719755,0.024358974,0.006012024,0.0,0.0,보통,81.0,이산화질소,100.0
2015-05-27,23.2,14.4,31.5,,,7.5,250.0,4.7,270.0,2.0,1730.0,3.5,13.0,32.9,8.1,1000.0,13.5,3.07,25.76,,6.0,,38.0,24.0,0.03,0.055999999999999994,0.4,0.005,-0.012345678999999998,0.058898848,0.009345794000000001,0.007150153,-0.005649718000000001,보통,93.0,이산화질소,94.5
2015-05-28,24.3,16.7,32.2,,,9.0,290.0,6.6,270.0,2.2,1909.0,3.4,15.0,27.1,7.8,998.7,12.3,2.87,23.3,,5.5,,37.0,24.0,0.04,0.055,0.4,0.005,0.0,-0.020089286,-0.009861933,-0.010449321,0.003853565,보통,92.0,이산화질소,100.3
2015-05-29,23.8,18.5,29.8,,,8.4,340.0,5.5,290.0,2.5,2127.0,7.5,22.0,36.8,10.5,997.2,8.1,2.59,18.44,,4.5,,46.0,29.0,0.03,0.053,0.4,0.006,-0.028125,0.06726457400000001,0.023622047,0.010683761000000002,-0.005836576,보통,88.0,이산화질소,129.6
2015-05-30,19.8,17.0,23.2,9.92,0.4,7.7,270.0,4.8,270.0,2.9,2467.0,14.2,50.0,71.0,16.3,995.3,4.0,1.53,9.2,,2.1,,38.0,26.0,0.027000000000000003,0.035,0.4,0.005,,,,,,보통,64.0,초미세먼지(PM2.5),89.8
2015-05-31,22.1,15.3,30.4,,,8.1,290.0,5.5,270.0,2.2,1936.0,10.1,18.0,52.8,12.7,998.0,12.5,2.89,23.66,,5.9,,43.0,29.0,0.035,0.035,0.4,0.005,,,,,,보통,69.0,초미세먼지(PM2.5),50.4
2015-06-01,21.7,15.8,28.5,,,10.4,200.0,6.8,230.0,2.6,2218.0,8.2,22.0,44.6,11.0,1000.0,12.0,2.38,20.01,,4.9,,39.0,26.0,0.036000000000000004,0.045,0.4,0.008,0.0032840720000000003,0.119140625,0.148972603,0.09310987,0.007920792,보통,75.0,이산화질소,64.1
2015-06-02,23.1,18.1,29.8,,,10.3,270.0,6.3,250.0,2.7,2317.0,10.3,25.0,46.9,12.6,997.9,12.5,2.71,21.87,,5.0,,34.0,24.0,0.040999999999999995,0.036000000000000004,0.4,0.005,-0.033386328,0.130952381,0.14903129699999998,0.147058824,-0.003960396,보통,59.0,이산화질소,80.6
2015-06-03,23.3,17.1,29.4,,,14.4,20.0,7.5,290.0,3.8,3287.0,4.2,13.0,33.3,8.6,997.4,13.2,3.16,26.58,,7.3,,43.0,19.0,0.043,0.016,0.2,0.004,-0.023961661000000002,0.149408284,0.14915693900000002,0.0,-0.007858546,보통,61.0,오존,79.9
2015-06-04,24.2,17.1,31.5,,,10.8,230.0,6.6,250.0,2.6,2230.0,4.3,15.0,28.9,8.3,999.4,9.9,,,,5.5,,40.0,21.0,0.04,0.044000000000000004,0.5,0.006,-0.004909984,-0.002574003,0.038374717999999995,0.015037594,0.0,보통,73.0,이산화질소,38.5
2015-06-05,19.1,17.5,22.0,10.17,1.0,9.9,200.0,5.0,230.0,1.7,1509.0,10.4,27.0,58.8,12.8,996.8,0.3,1.33,5.94,,0.5,,33.0,22.0,0.026000000000000002,0.051,0.5,0.005,-0.013136288999999999,0.102874433,0.147869674,0.08787878800000001,-0.009861933,보통,85.0,이산화질소,46.6
2015-06-06,22.4,16.4,28.9,,,7.7,230.0,5.2,230.0,2.3,2011.0,10.9,29.0,50.4,13.0,1001.9,11.0,2.91,23.09,,3.3,,31.0,21.0,0.040999999999999995,0.035,0.4,0.005,,,,,,보통,59.0,오존,49.0
2015-06-07,23.4,18.7,31.5,,,10.0,290.0,7.6,270.0,2.3,2019.0,10.5,24.0,46.8,12.8,1003.1,8.2,2.83,20.45,,4.9,,31.0,21.0,0.054000000000000006,0.024,0.4,0.005,,,,,,보통,70.0,오존,85.6
2015-06-08,22.4,18.2,27.8,,,9.5,270.0,5.5,290.0,2.3,1959.0,12.5,33.0,54.9,14.6,997.5,5.1,1.83,14.74,,3.7,,35.0,26.0,0.045,0.028999999999999998,0.4,0.006,-0.009868421,-0.025032937999999998,-0.017448201,-0.037313433,0.003960396,보통,64.0,초미세먼지(PM2.5),28.3
2015-06-09,22.2,18.8,28.1,,,9.0,230.0,6.1,250.0,2.9,2514.0,15.0,37.0,66.3,17.0,997.1,10.6,2.88,19.71,,4.1,,41.0,29.0,0.044000000000000004,0.024,0.4,0.005,0.006420546,0.0,0.0,-0.10877193,-0.007035176,보통,69.0,초미세먼지(PM2.5),24.9
2015-06-10,25.3,17.6,34.9,,,8.6,250.0,5.7,270.0,2.2,1928.0,13.9,19.0,54.3,16.0,997.5,11.1,2.86,23.47,,5.5,,47.0,32.0,0.042,0.043,0.5,0.005,0.00152207,0.013745704,0.010174419,-0.016494845,0.007984032,보통,77.0,초미세먼지(PM2.5),49.5
2015-06-11,24.6,20.7,30.2,5.38,7.5,10.4,140.0,5.4,140.0,2.8,2407.0,15.1,25.0,59.6,17.6,991.9,4.2,1.88,11.53,,3.6,,39.0,27.0,0.03,0.044000000000000004,0.5,0.004,0.0,0.026266417,0.009389671,0.012154696000000001,0.007035176,보통,73.0,이산화질소,68.5
2015-06-12,23.6,19.4,29.9,2.53,0.5,12.5,320.0,7.8,250.0,3.8,3299.0,15.2,32.0,63.1,17.5,993.3,11.9,2.94,22.5,,3.5,,41.0,30.0,0.05,0.03,0.5,0.005,-0.009090909,-0.012302285,0.015748031000000003,0.008036739000000001,0.007968127,보통,72.0,초미세먼지(PM2.5),85.0
2015-06-13,24.7,20.1,30.9,2.72,0.5,10.2,250.0,6.1,230.0,3.2,2794.0,16.6,42.0,61.9,19.1,994.9,8.5,2.52,16.79,,2.7,,72.0,38.0,0.049,0.033,0.6,0.005,,,,,,보통,87.0,초미세먼지(PM2.5),19.3
2015-06-14,22.8,17.8,27.7,2.65,15.5,12.4,270.0,7.3,290.0,2.7,2375.0,16.6,44.0,70.3,19.0,997.5,8.5,2.71,19.52,,3.9,,28.0,22.0,0.06,0.016,0.5,0.004,,,,,,보통,75.0,오존,11.6
2015-06-15,24.2,19.6,30.6,,,9.3,270.0,6.0,270.0,2.2,1936.0,16.9,37.0,65.6,19.3,997.1,9.2,2.34,18.62,,3.8,,35.0,26.0,0.049,0.027000000000000003,0.6,0.003,0.016467066000000002,0.047619048,0.05141844,0.014492753999999998,0.003952569,보통,66.0,오존,21.2
2015-06-16,25.0,20.0,30.9,,,8.0,270.0,5.4,270.0,2.4,2116.0,17.7,43.0,65.9,20.3,995.1,9.8,2.7,21.08,,3.6,,44.0,31.0,0.040999999999999995,0.033,0.6,0.004,-0.020440252,0.011320755,0.01322314,0.009569378,-0.0019493179999999998,보통,74.0,초미세먼지(PM2.5),82.0
2015-06-17,23.4,20.2,30.8,2.18,9.5,10.3,230.0,6.7,250.0,2.6,2243.0,17.9,38.0,72.8,20.5,994.5,7.1,2.58,15.34,,2.7,,39.0,29.0,0.04,0.035,0.6,0.004,0.009771987,0.010245902,0.018644068,-0.012562813999999999,0.005976096,보통,69.0,초미세먼지(PM2.5),106.1
2015-06-18,24.8,19.6,31.3,3.0,3.0,10.1,50.0,5.1,70.0,2.7,2291.0,15.5,32.0,59.4,17.7,995.9,8.9,2.77,20.21,,3.6,,24.0,19.0,0.04,0.025,0.5,0.002,0.006535948000000001,-0.019230768999999998,-0.045261669000000004,-0.007317073,0.011904762,보통,58.0,오존,68.0
2015-06-19,24.5,20.0,29.9,,,9.4,90.0,5.2,70.0,2.9,2491.0,15.3,39.0,57.8,17.4,998.2,9.2,2.16,18.87,,4.0,,24.0,18.0,0.045,0.022000000000000002,0.4,0.003,0.0,0.02268431,0.09077381,0.009913259,0.0,보통,63.0,오존,36.9
2015-06-20,19.6,17.0,22.6,11.42,44.5,8.4,270.0,5.3,270.0,1.8,1582.0,18.0,73.0,91.0,20.6,999.1,0.0,0.34,3.25,,0.1,,35.0,27.0,0.027999999999999997,0.031,0.6,0.003,,,,,,보통,66.0,초미세먼지(PM2.5),16.3
2015-06-21,22.4,15.6,29.6,,,7.9,270.0,5.1,270.0,2.0,1703.0,15.6,35.0,69.1,17.8,999.9,12.8,3.01,23.21,,3.8,,21.0,16.0,0.039,0.022000000000000002,0.5,0.003,,,,,,보통,58.0,오존,31.7
